Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
18071,0.33,Ideal,E,VS1,60.6,57.0,4.49,4.52,2.73,686
16833,1.07,Good,D,SI2,61.0,62.0,6.6,6.68,4.05,4710
216,1.5,Very Good,F,VS1,60.5,55.0,7.39,7.48,4.5,15585
1708,1.02,Ideal,F,SI2,62.1,56.0,6.44,6.41,3.99,4238
11339,0.9,Good,E,IF,63.6,56.0,6.11,6.02,3.86,6804
25403,1.01,Premium,G,VS2,58.5,61.0,6.57,6.52,3.83,6108
12589,2.0,Premium,J,VVS2,63.0,59.0,8.0,7.97,5.03,15214
19116,1.21,Good,H,SI1,58.2,58.0,6.98,7.01,4.07,6022
8301,0.3,Premium,H,VS2,62.3,58.0,4.33,4.31,2.69,608
19525,0.9,Very Good,H,VS2,63.1,60.0,6.12,6.08,3.85,3919
23247,1.12,Very Good,E,SI2,60.9,63.0,6.65,6.59,4.03,3864
9589,0.26,Very Good,H,VVS2,62.5,56.0,4.07,4.09,2.55,486
10779,1.08,Ideal,H,SI2,61.4,57.0,6.6,6.66,4.07,5049
12791,0.53,Ideal,F,SI2,61.7,55.0,5.22,5.25,3.23,1421
23092,0.5,Very Good,E,VS2,62.4,57.0,5.01,5.03,3.13,1568
391,0.41,Very Good,F,SI1,63.4,58.0,4.75,4.68,2.99,852
11262,1.0,Good,D,SI2,64.0,54.0,6.29,6.24,4.01,3304
15012,0.38,Ideal,F,IF,60.7,57.0,4.69,4.73,2.86,1212
25256,0.35,Ideal,G,VS1,61.3,54.0,4.58,4.63,2.83,741
6367,0.51,Ideal,G,VVS2,61.8,56.0,5.16,5.1,3.17,1974
19798,0.54,Very Good,G,SI1,63.2,58.0,5.15,5.16,3.26,1392
2325,1.2,Very Good,H,VS1,61.8,56.0,6.82,6.86,4.23,6713
22208,0.59,Ideal,I,SI2,62.8,57.0,5.33,5.37,3.36,1202
22257,0.78,Very Good,D,SI1,62.5,58.0,5.86,5.89,3.67,3258
9752,2.51,Very Good,H,SI2,63.6,58.0,8.51,8.59,5.44,18029
1480,0.71,Premium,D,SI1,61.3,58.0,5.73,5.75,3.52,2797
21417,1.14,Ideal,D,VS1,59.8,57.0,6.83,6.74,4.06,9193
18942,1.04,Ideal,E,SI1,62.0,57.0,6.47,6.5,4.02,4530
26231,1.01,Ideal,E,SI2,62.2,54.0,6.39,6.43,3.99,4666
12195,0.25,Ideal,H,VS1,61.5,56.0,4.05,4.08,2.5,445
15262,0.4,Premium,F,SI1,62.3,57.0,4.74,4.67,2.93,945
18860,0.81,Premium,G,VS2,62.0,58.0,5.95,5.92,3.68,2994
9034,0.38,Ideal,F,VVS1,61.9,55.0,4.67,4.7,2.9,1096
24380,1.01,Ideal,D,SI1,60.8,56.0,6.54,6.48,3.96,5939
18572,0.6,Premium,F,SI2,59.5,61.0,5.48,5.45,3.26,1272
26880,0.51,Very Good,E,SI1,,58.0,5.1,5.13,3.12,1343
5736,2.02,Ideal,H,SI2,62.1,56.0,8.13,8.09,5.04,12485
11010,0.9,Ideal,H,VS1,61.8,55.0,6.21,6.14,3.82,4964
25843,2.14,Premium,G,SI2,60.4,59.0,8.32,8.38,5.04,17513
1077,1.33,Ideal,I,VVS2,62.2,56.0,7.01,7.04,4.37,7887
17502,0.72,Premium,G,VS2,61.4,57.0,5.83,5.77,3.56,2550
16047,0.73,Premium,F,SI1,62.4,55.0,5.78,5.71,3.59,2346
26059,0.71,Good,F,SI1,63.7,58.0,5.65,5.62,3.59,2308
14653,1.01,Very Good,F,VS1,62.6,56.0,6.39,6.36,3.99,8081
16879,0.7,Premium,E,VS2,63.0,60.0,5.64,5.6,3.54,2818
16497,0.5,Very Good,D,VS2,62.9,61.0,4.96,5.03,3.14,1752
26746,2.01,Premium,H,SI2,60.5,61.0,8.14,8.09,4.91,16287
9687,0.38,Ideal,D,VS1,62.2,57.0,4.66,4.63,2.89,1140
4158,0.72,Very Good,H,SI2,,56.0,5.75,5.8,3.52,1953
22556,0.46,Premium,E,VS2,60.2,60.0,5.01,4.96,3.0,1208
17246,1.05,Good,E,I1,64.1,58.0,6.46,6.32,4.09,2066
21209,2.01,Premium,I,VS2,62.1,59.0,7.98,8.06,4.98,15379
24551,2.18,Very Good,E,I1,62.0,60.0,8.25,8.33,5.14,10340
24823,0.4,Good,G,SI2,63.1,59.0,4.65,4.7,2.95,596
25783,1.06,Ideal,F,VS2,60.5,57.0,6.6,6.58,3.99,6399
7048,0.3,Ideal,F,IF,61.7,58.0,4.3,4.32,2.66,886
260,0.59,Ideal,E,VS2,61.4,58.0,5.38,5.4,3.31,1657
22135,0.53,Ideal,E,VS2,61.5,56.0,5.22,5.25,3.22,1948
11574,0.32,Ideal,E,VS2,62.8,54.0,4.38,4.35,2.74,900
6252,0.39,Premium,H,SI2,61.2,58.0,4.51,6.02,4.44,468
14710,1.11,Premium,G,SI2,62.3,58.0,6.65,6.61,4.13,4755
4924,0.42,Ideal,E,SI1,62.1,55.0,4.79,4.81,2.98,743
16266,0.4,Very Good,D,SI1,63.0,57.0,4.66,4.7,2.95,720
12895,1.21,Premium,D,SI2,62.5,57.0,6.79,6.71,4.22,6505
26958,2.09,Premium,H,SI2,60.6,59.0,8.27,8.22,5.0,17805
13839,1.55,Premium,H,SI2,58.0,60.0,7.61,7.58,4.41,6458
12509,0.64,Ideal,J,VVS2,62.4,57.0,5.48,5.51,3.43,1709
11308,1.21,Premium,F,SI1,61.6,59.0,6.82,6.79,4.19,7257
18083,1.23,Ideal,J,VS2,61.5,57.0,6.9,6.95,4.26,5217
19985,1.65,Very Good,H,VS1,62.0,58.0,7.56,7.66,4.72,12773
23334,1.51,Premium,J,VVS2,62.9,58.0,7.33,7.21,4.57,8930
13409,1.03,Very Good,H,SI1,63.5,53.0,6.43,6.46,4.09,4573
161,0.97,Ideal,G,SI2,62.7,57.0,6.31,6.28,3.95,4101
4632,1.2,Very Good,E,SI1,,57.0,6.7,6.79,4.23,7310
9630,0.9,Good,J,SI1,63.2,60.0,6.09,6.12,3.86,2729
5070,1.2,Very Good,H,SI2,61.5,58.0,6.78,6.84,4.19,5884
21466,0.31,Good,G,VS1,63.2,56.0,4.29,4.32,2.72,625
12517,1.5,Premium,G,SI2,60.1,59.0,7.38,7.36,4.43,8820
20162,0.31,Very Good,G,VS1,63.3,57.0,4.31,4.28,2.72,749
20075,0.52,Ideal,H,VVS1,61.2,57.0,5.17,5.22,3.18,1809
20367,0.3,Premium,G,VS1,62.1,60.0,4.3,4.24,2.65,776
4979,0.33,Ideal,D,VS2,62.1,54.0,4.46,4.43,2.76,1002
14374,0.38,Ideal,E,VVS1,62.6,56.0,4.64,4.6,2.89,1327
691,1.03,Ideal,F,VS1,60.7,56.0,6.6,6.54,3.99,7429
26627,1.14,Ideal,G,VS2,60.5,60.0,6.77,6.75,4.09,7099
4768,0.71,Very Good,G,SI2,62.4,54.0,5.72,5.76,3.58,2171
20718,0.91,Good,F,SI1,58.0,57.0,6.36,6.47,3.72,4067
9126,2.01,Very Good,J,VS2,60.8,58.0,8.08,8.16,4.94,12968
4381,0.7,Premium,J,SI1,63.0,56.0,5.66,5.61,3.55,1827
10600,0.52,Ideal,D,VS2,62.6,56.0,5.11,5.14,3.21,1822
15940,1.09,Very Good,F,IF,61.1,58.0,6.63,6.69,4.07,10663
2973,0.5,Fair,I,VS1,66.9,56.0,4.85,4.81,3.23,969
4313,0.3,Ideal,G,IF,61.6,56.0,4.34,4.36,2.68,863
19537,0.72,Ideal,F,VS1,62.4,56.0,5.76,5.72,3.58,3084
5960,1.0,Good,H,SI2,63.2,60.0,6.27,6.3,3.97,3740
399,0.34,Ideal,F,VVS1,61.7,55.0,4.51,4.5,2.78,959
23050,0.51,Ideal,D,VS2,61.6,56.0,5.15,5.17,3.18,1787
24706,0.31,Very Good,H,VS1,62.8,58.0,4.29,4.31,2.7,544
9517,1.5,Good,G,VS1,63.8,59.0,7.16,7.22,4.59,11524
20581,0.32,Ideal,H,VS2,61.5,57.0,4.41,4.45,2.72,534
8973,1.55,Ideal,E,SI1,62.3,56.0,7.43,7.37,4.61,12646
23317,0.33,Ideal,F,VS2,62.0,54.2,4.42,4.45,2.75,660
14171,1.32,Very Good,H,SI1,62.3,57.0,7.04,6.99,4.37,7270
3201,0.41,Good,E,SI1,63.6,58.0,4.72,4.74,3.01,705
11922,0.71,Premium,D,SI1,61.4,58.0,5.75,5.79,3.54,2913
23941,1.13,Very Good,G,SI1,60.9,60.0,6.67,6.76,4.09,5280
9316,2.05,Ideal,G,SI2,61.6,56.0,8.16,8.11,5.01,18181
6593,1.02,Premium,F,SI2,61.0,58.0,6.49,6.52,3.97,4043
2069,0.31,Ideal,F,VVS1,61.1,55.0,4.38,4.39,2.68,840
11959,1.1,Good,F,SI2,63.7,58.0,6.48,6.45,4.12,3918
18996,0.74,Ideal,F,VS1,62.3,57.0,5.79,5.77,3.6,3170
13899,0.35,Premium,I,VS1,60.7,62.0,4.59,4.53,2.77,709
16847,1.21,Ideal,H,VS1,60.5,57.0,6.91,6.88,4.17,7047
8944,0.52,Very Good,E,SI1,63.0,54.0,5.11,5.15,3.23,1330
2407,0.46,Very Good,D,VS2,61.2,57.0,4.96,5.0,3.05,1321
21460,0.58,Ideal,F,VS1,62.1,56.0,5.38,5.32,3.32,2088
21814,1.0,Very Good,E,SI1,63.1,57.0,6.36,6.39,4.02,5051
25861,0.51,Ideal,E,VS2,60.4,57.0,5.15,5.18,3.12,1656
12423,0.53,Very Good,D,SI2,59.3,61.0,5.26,5.29,3.13,1226
17855,0.56,Ideal,E,SI1,61.6,55.0,5.31,5.33,3.28,1649
1982,1.02,Very Good,E,SI2,58.7,63.0,6.61,6.55,3.86,4286
7392,0.7,Very Good,G,VS2,63.4,58.0,5.63,5.57,3.55,2338
25824,0.31,Fair,F,SI1,64.7,56.0,4.28,4.25,2.76,618
4206,1.0,Premium,G,VS2,62.9,56.0,6.42,6.27,3.99,5806
12152,0.51,Ideal,D,VS2,61.9,56.0,5.14,5.11,3.17,1882
24020,0.31,Very Good,F,VVS2,61.6,56.0,4.34,4.38,2.68,711
18409,0.28,Ideal,E,VVS1,62.0,56.0,4.19,4.23,2.61,646
12513,0.38,Ideal,F,VS2,62.0,56.0,4.66,4.63,2.88,1026
22936,0.42,Premium,G,VS2,60.6,59.0,4.85,4.78,2.92,1087
22671,0.51,Very Good,G,VVS2,62.9,57.0,5.06,5.12,3.2,1750
19925,0.3,Very Good,G,VS1,62.1,60.0,4.24,4.3,2.65,605
19714,0.52,Very Good,I,SI1,62.5,59.0,5.06,5.12,3.18,978
23787,1.21,Premium,H,VS1,62.3,58.0,6.77,6.84,4.24,7094
1345,0.41,Ideal,G,VS1,59.8,57.0,4.86,4.81,2.89,961
19238,0.71,Ideal,E,VS2,62.5,55.0,5.67,5.73,3.56,3247
24469,0.62,Ideal,G,IF,60.3,57.0,5.54,5.61,3.35,3378
12312,1.23,Ideal,G,VS1,61.6,57.0,6.84,6.9,4.23,10859
8167,0.3,Ideal,G,VS1,62.2,55.0,4.28,4.31,2.67,624
13274,0.51,Very Good,F,VVS2,60.8,56.0,5.18,5.21,3.16,2054
6793,1.33,Premium,G,VS2,62.3,59.0,7.02,6.97,4.36,9682
20184,0.34,Ideal,E,VS2,61.2,56.0,4.51,4.54,2.77,702
17434,0.71,Very Good,D,SI1,63.2,58.0,5.65,5.68,3.58,2681
19835,0.7,Premium,G,VS1,61.4,59.0,5.59,5.74,3.51,2512
11451,1.3,Premium,H,SI2,61.3,58.0,6.99,6.95,4.27,5096
25766,2.02,Premium,I,VS2,59.6,60.0,8.25,8.2,4.9,16861
664,0.71,Premium,I,VS1,61.9,58.0,5.76,5.71,3.55,2104
16225,1.25,Ideal,G,VVS2,62.0,59.0,6.88,6.96,4.29,11089
26797,0.31,Premium,F,VS2,59.0,59.0,4.44,4.47,2.63,625
1573,1.0,Good,E,SI2,60.5,61.0,6.31,6.38,3.84,4004
21143,0.91,Ideal,E,SI2,61.1,58.0,6.25,6.29,3.83,3723
370,1.5,Premium,E,SI2,61.5,60.0,7.29,7.22,4.46,7182
16260,0.3,Ideal,E,VVS1,62.5,54.0,4.32,4.29,2.69,979
26866,0.54,Ideal,G,VVS1,61.3,56.0,5.28,5.23,3.22,2087
23744,0.31,Ideal,E,IF,62.2,53.0,4.35,4.4,2.72,958
22792,1.01,Good,E,SI1,63.7,58.0,6.36,6.32,4.04,5226
22126,1.03,Very Good,G,SI2,63.5,56.0,6.37,6.33,4.03,4413
603,0.3,Ideal,E,VS2,62.6,54.0,4.31,4.28,2.69,844
19042,0.32,Ideal,G,IF,61.9,53.0,4.42,4.47,2.75,918
10137,0.5,Good,D,VS2,63.7,56.0,5.05,5.09,3.23,1635
12853,1.19,Premium,J,SI2,58.4,60.0,6.98,6.92,4.06,4198
619,1.0,Premium,E,SI1,61.1,60.0,6.47,6.42,3.94,5174
14521,1.5,Premium,G,SI2,61.7,55.0,7.39,7.32,4.54,5460
14026,0.71,Premium,F,SI2,61.6,59.0,5.75,5.71,3.53,2482
1102,0.5,Good,D,SI1,63.6,54.0,5.02,5.08,3.21,1436
15575,0.26,Ideal,I,VS1,62.1,55.0,4.11,4.13,2.56,434
99,0.51,Ideal,G,VS2,61.8,55.0,5.15,5.18,3.19,1557
22318,1.02,Very Good,G,VS1,62.6,58.0,6.36,6.46,4.01,6301
22778,1.21,Ideal,G,VS1,62.7,54.0,6.8,6.82,4.27,9323
4400,0.9,Good,G,SI1,63.7,58.0,6.12,6.09,3.89,3669
634,0.35,Fair,F,VVS1,54.6,59.0,4.85,4.79,2.63,1011
23159,1.23,Premium,I,SI1,60.3,60.0,6.95,6.88,4.17,4133
18514,1.22,Ideal,G,VS2,61.4,56.0,6.88,6.9,4.23,8213
13135,1.09,Ideal,D,SI2,62.1,56.0,6.56,6.59,4.08,5164
23021,0.56,Ideal,D,SI1,62.3,57.0,5.24,5.26,3.27,1578
20149,1.01,Premium,F,VS2,63.0,58.0,6.4,6.34,4.01,6165
3846,1.02,Very Good,F,SI1,60.2,60.0,6.55,6.61,3.96,5077
21478,0.4,Ideal,E,VVS2,61.7,56.0,4.77,4.73,2.93,1238
16754,2.02,Ideal,G,VS2,62.0,57.0,8.1,8.05,5.01,18700
26345,0.97,Fair,G,I1,57.2,60.0,6.59,6.36,3.72,1547
26567,1.4,Premium,I,VVS2,62.0,58.0,7.22,7.16,4.46,8467
22690,0.3,Ideal,D,SI1,61.0,56.0,4.3,4.33,2.63,552
26965,0.51,Premium,E,VS2,61.7,58.0,5.12,5.15,3.17,1656
23611,0.73,Ideal,H,VS2,61.0,56.0,5.83,5.88,3.57,3164
24997,1.01,Very Good,D,VVS1,63.9,56.0,6.32,6.36,4.05,11923
22093,0.7,Good,I,VS2,57.5,62.0,5.81,5.78,3.33,2268
25613,0.71,Ideal,G,SI1,61.7,56.0,5.74,5.77,3.55,2518
5494,1.01,Ideal,H,SI2,61.7,56.0,6.47,6.43,3.98,4129
18149,1.18,Ideal,E,I1,61.6,56.0,6.79,6.82,4.19,4153
19299,1.17,Very Good,H,SI1,59.6,62.0,6.88,6.82,4.08,6336
10991,1.01,Premium,F,SI1,61.9,56.0,6.53,6.45,4.02,5599
13571,1.25,Ideal,E,IF,61.8,55.0,6.95,6.9,4.28,16823
7751,0.4,Very Good,E,VS1,60.5,61.0,4.72,4.74,2.86,1053
718,1.27,Ideal,F,SI1,61.8,57.0,6.96,6.89,4.28,5761
18777,0.97,Ideal,J,VS1,61.3,57.0,6.37,6.41,3.92,4278
25195,0.32,Ideal,G,SI1,63.0,56.0,4.38,4.35,2.75,612
22997,0.74,Premium,D,VS2,59.3,60.0,5.89,5.91,3.5,3353
1961,0.34,Premium,E,SI2,62.4,59.0,4.42,4.46,2.77,477
5740,1.22,Ideal,H,VS2,60.4,57.0,6.95,6.98,4.21,7506
12919,0.3,Ideal,G,SI2,61.7,57.0,4.26,4.3,2.64,382
3725,1.51,Premium,G,VS1,62.2,58.0,7.29,7.35,4.55,14542
4925,0.99,Fair,J,SI1,58.0,67.0,6.57,6.5,3.79,2949
16613,1.37,Ideal,F,VS1,59.6,57.0,7.28,7.22,4.32,11649
18411,0.34,Premium,E,SI1,60.3,57.0,4.56,4.53,2.74,765
6055,0.31,Very Good,F,SI1,63.1,57.0,4.31,4.28,2.71,663
24796,0.34,Ideal,G,VVS2,61.9,57.0,4.44,4.48,2.76,775
15520,1.01,Premium,F,SI2,61.1,57.0,6.48,6.44,3.95,3903
8416,0.51,Ideal,D,I1,62.1,56.0,5.15,5.06,3.17,1071
15967,1.13,Ideal,D,VVS2,60.1,57.0,6.83,6.78,4.09,12261
24801,0.3,Ideal,F,VS2,61.8,57.0,4.33,4.31,2.67,776
358,1.13,Very Good,E,SI1,62.7,57.0,6.62,6.65,4.16,4922
2770,1.51,Very Good,H,VVS2,63.1,59.0,7.28,7.26,4.59,11934
13698,0.32,Ideal,D,SI1,62.0,57.0,4.37,4.4,2.72,589
11801,1.25,Ideal,J,VS2,62.6,54.0,6.94,6.9,4.33,5067
17201,0.5,Ideal,E,VS1,62.7,57.0,5.04,5.11,3.18,1745
20506,4.01,Premium,I,I1,61.0,61.0,10.14,10.1,6.17,15223
21121,2.01,Good,H,SI1,63.2,58.0,7.93,7.98,5.03,15919
26467,0.76,Ideal,E,SI2,62.1,56.0,5.85,5.88,3.64,2978
14941,1.07,Premium,G,SI1,60.5,62.0,6.69,6.6,4.02,4949
1202,0.34,Premium,G,VVS1,61.5,59.0,4.5,4.47,2.76,1122
10863,1.5,Good,J,SI1,,56.0,7.21,7.16,4.6,5914
17638,1.19,Premium,I,SI2,62.6,58.0,6.82,6.69,4.23,4498
6811,0.54,Very Good,D,SI1,62.1,56.0,5.22,5.25,3.25,1662
26606,0.4,Ideal,G,SI1,60.2,56.0,4.77,4.83,2.89,702
26940,1.74,Very Good,H,SI2,62.1,59.0,7.65,7.78,4.79,10086
19907,0.32,Ideal,G,VS2,62.4,55.0,4.39,4.36,2.73,672
1163,0.31,Very Good,F,VS2,62.9,58.0,4.27,4.31,2.7,625
19652,0.32,Premium,G,SI1,60.9,58.0,4.44,4.39,2.69,612
16390,1.01,Good,G,VS1,63.8,57.0,6.35,6.38,4.06,6759
25579,1.27,Ideal,G,VS2,61.9,57.0,6.9,6.93,4.28,9489
24281,1.7,Ideal,E,SI1,60.1,57.0,7.71,7.74,4.64,14623
4815,0.56,Ideal,G,VS1,62.0,56.0,5.28,5.3,3.28,1822
12869,0.7,Ideal,F,VVS1,62.7,54.0,5.66,5.7,3.56,4021
21463,0.31,Ideal,E,VVS1,62.4,56.0,4.35,4.37,2.72,801
26919,1.0,Good,G,VS2,63.4,57.0,6.27,6.31,3.99,5702
5411,0.53,Ideal,D,SI1,62.0,57.0,5.23,5.19,3.23,1683
10279,0.9,Very Good,I,VS1,62.6,58.0,6.09,6.15,3.83,3844
19809,0.71,Very Good,G,SI2,61.3,58.0,5.73,5.75,3.52,2081
2665,0.55,Ideal,F,VS2,61.4,56.0,5.28,5.31,3.25,1715
8372,0.5,Premium,E,VS2,61.1,61.0,5.13,5.11,3.13,1746
21403,0.31,Ideal,H,VVS2,62.3,55.0,4.36,4.37,2.72,625
6686,1.84,Ideal,J,VS1,62.4,56.0,7.84,7.8,4.89,8828
26274,0.76,Premium,G,SI2,62.8,60.0,5.81,5.79,3.64,2364
20316,1.71,Ideal,G,SI1,62.1,56.0,7.65,7.61,4.74,13196
9244,0.3,Ideal,E,VVS2,61.5,55.0,4.33,4.35,2.67,731
17269,0.39,Ideal,G,IF,62.1,53.7,4.67,4.71,2.91,1189
20426,1.03,Ideal,E,VS1,61.9,57.0,6.46,6.44,4.0,8629
4562,2.08,Ideal,I,SI2,62.3,56.0,8.16,8.22,5.1,15132
17281,0.51,Ideal,D,SI2,61.9,56.0,5.15,5.1,3.17,1359
2743,1.02,Very Good,G,SI1,62.9,56.0,6.36,6.4,4.01,4704
7277,0.31,Premium,E,SI1,60.1,61.0,4.4,4.35,2.63,698
7507,1.53,Premium,H,VS2,60.1,58.0,7.6,7.57,4.71,11087
26,1.5,Premium,H,SI2,61.4,62.0,7.4,7.25,4.49,7187
9275,2.06,Ideal,I,SI2,61.4,57.0,8.22,8.18,5.03,10728
3600,0.75,Fair,J,VS2,59.1,66.0,5.99,5.82,3.49,1944
118,1.0,Premium,F,SI1,,59.0,6.4,6.36,4.0,5292
22582,0.43,Ideal,G,SI2,61.1,55.0,4.92,4.9,3.0,800
14543,0.5,Fair,E,VS2,66.3,55.0,4.98,4.94,3.29,1397
22840,0.35,Ideal,E,SI1,60.7,56.0,4.57,4.59,2.78,667
17593,0.37,Premium,D,VVS2,60.7,59.0,4.66,4.63,2.82,1038
18212,0.77,Very Good,J,VS2,62.1,62.0,5.82,5.87,3.63,1843
11622,0.82,Ideal,E,SI1,61.8,55.0,5.97,6.01,3.7,3588
9130,1.02,Premium,E,VVS1,61.5,59.0,6.46,6.41,3.96,11163
23156,1.15,Premium,H,SI2,60.4,58.0,6.8,6.75,4.09,3220
21178,1.7,Very Good,I,VS1,60.6,59.0,7.64,7.67,4.64,11514
22226,0.26,Ideal,H,VS1,62.1,55.0,4.07,4.11,2.54,482
15037,1.0,Premium,E,SI2,60.4,60.0,6.49,6.46,3.91,4648
12229,1.57,Premium,G,SI2,61.1,61.0,7.46,7.43,4.55,8572
20511,2.28,Premium,H,SI2,62.1,59.0,8.4,8.44,5.23,17892
11362,1.02,Very Good,H,VS1,61.4,56.5,6.44,6.47,3.97,6204
11774,1.52,Premium,J,VS1,62.5,58.0,7.37,7.34,4.6,9014
19330,0.36,Premium,F,VS2,60.5,60.0,4.61,4.55,2.77,932
21528,0.58,Ideal,F,VVS1,61.6,57.0,5.33,5.38,3.3,2728
1680,0.35,Very Good,D,VS1,63.0,57.0,4.48,4.51,2.83,771
13584,1.02,Ideal,F,SI1,62.3,56.0,6.41,6.44,4.0,5773
2298,0.43,Premium,G,VS1,60.9,57.0,4.91,4.88,2.98,1008
23992,0.62,Ideal,F,SI2,62.0,58.0,5.44,5.49,3.39,1446
6695,1.57,Ideal,I,VS2,62.7,56.0,7.36,7.4,4.63,10278
24848,0.32,Ideal,G,VS1,61.4,54.0,4.45,4.48,2.74,614
18189,1.01,Ideal,E,VVS2,61.7,55.0,6.44,6.49,3.99,10852
13426,1.08,Ideal,G,VS1,61.0,56.0,6.62,6.65,4.05,7553
22024,0.4,Premium,G,SI1,62.0,59.0,4.7,4.72,2.92,702
11465,0.23,Very Good,D,VVS2,58.5,62.0,4.04,4.06,2.37,472
21160,2.01,Good,H,I1,61.7,63.0,7.91,7.94,4.89,7959
11705,0.57,Very Good,G,VS2,62.1,57.0,5.27,5.3,3.28,1608
20989,0.79,Very Good,D,SI1,59.7,57.0,5.96,5.99,3.57,3432
788,0.33,Premium,G,IF,60.8,58.0,4.46,4.42,2.7,1052
2053,0.3,Ideal,G,IF,61.7,55.0,4.31,4.34,2.67,895
8565,1.27,Premium,I,SI1,60.9,59.0,6.94,6.99,4.24,5588
418,0.3,Premium,G,VS2,61.6,60.0,4.33,4.28,2.65,675
5587,0.9,Very Good,I,VS2,61.2,57.0,6.15,6.2,3.78,3720
24522,0.71,Ideal,G,VS2,62.4,57.0,5.69,5.66,3.54,2515
10806,0.56,Premium,E,VS2,61.1,59.0,5.27,5.34,3.24,1552
16821,1.6,Premium,H,VS1,62.5,58.0,7.47,7.37,4.64,12084
14039,0.93,Premium,H,SI1,62.8,58.0,6.24,6.21,3.91,3646
597,1.3,Ideal,G,VS1,62.4,56.0,7.03,6.95,4.36,6928
26873,0.51,Good,F,SI1,63.6,56.0,5.08,5.11,3.24,1220
25322,0.55,Ideal,G,VVS2,62.3,53.0,5.27,5.29,3.29,1799
2048,1.26,Ideal,I,SI2,62.0,56.0,7.0,6.94,4.32,5363
2889,1.2,Ideal,D,SI2,61.7,56.0,6.88,6.81,4.22,6740
16445,0.31,Ideal,E,VS2,62.4,53.0,4.33,4.36,2.71,642
2084,1.14,Premium,E,VVS2,59.7,58.0,6.91,6.83,4.1,10446
20772,2.18,Premium,J,SI1,62.9,59.0,8.25,8.21,5.18,13938
3370,1.24,Ideal,H,SI2,62.0,56.0,6.87,6.9,4.27,5797
8225,1.15,Ideal,G,SI1,61.7,56.0,6.72,6.76,4.16,5224
17490,0.32,Ideal,H,VS2,61.3,55.0,4.44,4.4,2.71,648
1952,0.31,Ideal,F,VS2,62.3,55.0,4.33,4.3,2.69,802
1736,1.1,Premium,I,SI2,,62.0,6.75,6.7,3.99,3271
24186,0.57,Very Good,J,IF,59.8,59.0,5.39,5.41,3.23,1592
495,0.58,Ideal,D,SI2,61.2,57.0,5.38,5.41,3.3,1436
11485,0.42,Ideal,J,VVS2,61.7,54.0,4.83,4.86,2.99,673
820,2.1,Very Good,J,VS2,61.3,59.0,8.21,8.27,5.05,14229
22627,0.52,Ideal,G,SI2,61.5,56.0,5.15,5.19,3.18,1170
5221,0.74,Good,E,SI1,62.8,61.0,5.74,5.76,3.61,2906
26544,1.5,Good,G,SI1,62.9,58.0,7.17,7.3,4.55,10271
4143,0.43,Ideal,H,VS1,61.2,56.0,4.87,4.9,2.99,850
20693,0.26,Very Good,F,VVS1,62.0,55.0,4.08,4.13,2.54,657
8157,4.0,Very Good,I,I1,63.3,58.0,10.01,9.94,6.31,15984
21468,0.37,Premium,E,VS1,61.5,55.0,4.7,4.66,2.88,999
8482,1.5,Premium,I,VS2,61.1,60.0,7.33,7.36,4.49,9471
25252,0.29,Very Good,G,VVS2,61.9,56.0,4.27,4.3,2.65,541
18574,1.46,Very Good,J,VS2,59.7,59.0,7.36,7.39,4.4,7358
770,0.51,Premium,D,SI1,60.9,59.0,5.19,5.13,3.14,1687
10743,1.02,Very Good,H,SI1,62.8,59.0,6.33,6.38,3.99,4348
25364,0.42,Ideal,D,VS1,61.8,57.0,4.82,4.79,2.97,1388
1863,0.58,Premium,G,VS1,59.9,58.0,5.49,5.37,3.25,2071
18568,0.47,Ideal,G,SI1,60.8,56.0,5.0,5.03,3.05,1163
4346,1.07,Premium,F,VS2,62.4,57.0,6.55,6.5,4.07,6274
18103,0.52,Good,D,SI1,63.7,55.0,5.12,5.09,3.25,1605
6199,2.02,Ideal,J,VS2,61.8,57.0,8.11,8.14,5.02,14766
23740,0.31,Very Good,G,SI2,61.7,55.0,4.37,4.4,2.71,433
22161,1.57,Very Good,I,VS1,59.7,61.0,7.51,7.62,4.52,10336
3338,0.33,Premium,G,VS2,62.1,56.0,4.44,4.41,2.75,743
4204,1.02,Very Good,D,VS2,59.8,61.0,6.54,6.61,3.93,6785
18713,1.23,Very Good,G,SI1,63.1,56.0,6.81,6.78,4.29,6665
329,0.8,Very Good,E,VS1,62.4,54.0,5.98,5.94,3.72,4495
22740,2.01,Premium,I,SI1,62.4,61.0,8.01,7.99,4.99,15528
23557,1.56,Ideal,I,VS1,61.2,59.0,7.43,7.5,4.57,10399
8642,0.6,Good,E,VVS2,64.2,55.0,5.31,5.34,3.42,2511
2598,0.41,Ideal,F,VVS2,61.7,56.0,4.78,4.81,2.96,1115
6959,1.7,Premium,E,VS2,62.9,58.0,7.57,7.54,4.75,17323
13062,0.37,Premium,H,VVS2,62.2,59.0,4.56,4.54,2.83,957
17247,2.01,Very Good,H,SI1,63.1,56.0,8.05,8.0,5.06,11825
22618,1.22,Ideal,I,SI1,60.8,57.0,6.95,6.89,4.21,5602
17044,0.41,Premium,H,VS1,58.2,59.0,4.92,4.88,2.85,990
880,0.38,Good,F,VS2,62.7,58.0,4.56,4.6,2.87,752
20971,0.92,Good,D,SI1,63.6,57.0,6.09,6.14,3.89,4158
